$insert_id,distinct_id,time,event,colorTheme,luckyNumber
c7f898b276eaa16cb7674d7099919a12df9c712c,f805ff33-1ff7-54d3-8eab-96064cba0ae6,2024-05-27 10:34:25,page_view,green,42
45dbab4e652ce001848c28b489d1adf2852787ad,b1391394-cb4d-5f7e-a99e-03a1d2ecb208,2024-04-30 05:21:29,page_view,red,83
f4c9205f4251a7a693c555e3f5df84ca17e1d2de,6e401518-4509-5c71-900a-0bec7e8c933e,2024-06-09 02:54:31,button_click,yellow,5
03d13c7377d9ddcdc331f15f4d009fda1cb02b40,73269584-a9a3-5c7c-962f-7730b1ed1e6a,2024-06-05 11:14:19,watch_video,yellow,97
d85f4080f77c2368eea8bcf091105643ddb9f9fa,73269584-a9a3-5c7c-962f-7730b1ed1e6a,2024-06-08 12:10:25,link_click,red,41
9679d938bc4b6511ee7b0e99939237a480ce5d31,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-06-07 10:36:19,log_in,violet,42
4c530a32ec70722f219bc222e8329c6b610709d5,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-05-03 02:47:31,log_in,orange,37
acead540d17a2bdf834f9c3b1b80022473516574,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-05-11 03:18:18,link_click,violet,42
ab3d2e097fa3216662c2cc05d1b6ff1b6d681d0f,df8ce127-47dc-52db-9146-28efdfd508be,2024-05-26 10:50:19,button_click,indigo,17
2726b90c9e5cd8d00df8ed5bc12e3b072525d03f,502185b5-6af8-5da3-ad3c-0ff83a0f2793,2024-06-03 06:41:09,watch_video,orange,89
7a33395abcf1a5eb18f6db0fa7cdec1fd9246aa9,502185b5-6af8-5da3-ad3c-0ff83a0f2793,2024-05-24 12:43:37,page_view,indigo,42
f4c80678caeb3fc6e61957bfedf1a2c806c0f39f,502185b5-6af8-5da3-ad3c-0ff83a0f2793,2024-05-29 04:59:53,watch_video,green,2
865e32bcc145f38515435957bdf9eb3e4e8318c3,50f4beba-c696-5fd1-9598-523f674e89a4,2024-06-08 12:14:32,button_click,yellow,37
3c3f51773e9a9b6c0d9c4a98b5785a2f9dd6bd82,50f4beba-c696-5fd1-9598-523f674e89a4,2024-05-30 04:41:29,page_view,yellow,83
88f2257636f438f87062d7bac81dd68f13bd1f15,bc641c33-ea45-59b4-aacf-723e3a0c3444,2024-06-07 06:07:52,page_view,yellow,53
6ba7529d95c7c2c12dc472c5433c069ad0749a1c,bc641c33-ea45-59b4-aacf-723e3a0c3444,2024-05-05 11:44:29,link_click,red,73
1ba7b0529d3498d3a49fb0c9ec83d9aba8764935,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-11 07:09:18,link_click,blue,420
055c3a0ba329212229909431f56c8c2bff7e9302,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-10 07:48:10,button_click,orange,37
abd0b63cbb5bcf8de1416f3cbc5b675e70c41827,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-05-13 01:28:55,watch_video,indigo,89
d8bbebf626403c5bad417bf0cc04284bd5f413bd,ba6f3459-f733-5f47-bec6-4ea74476b622,2024-06-11 11:02:24,page_view,red,17
f6d6dd678b6b43b42d585c643833f2427fc686e2,ba6f3459-f733-5f47-bec6-4ea74476b622,2024-05-24 11:27:56,page_view,orange,42
76f829d8aef02ff7845cd578cadfcf58abcb1534,ba6f3459-f733-5f47-bec6-4ea74476b622,2024-05-29 04:58:33,button_click,orange,17
c4c0c5ae5d8a3a07d700b54dce8967f71d567c78,ba6f3459-f733-5f47-bec6-4ea74476b622,2024-06-07 03:43:41,watch_video,blue,47
4caead0c05bf7036e06cb8bfbfa67968254c55a2,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-06-03 09:07:41,link_click,yellow,43
3f06b7bd073f162accda64444908c32f9bd497ea,c051faaa-db72-5acf-bc8a-970fdd9cb670,2024-06-07 04:23:59,watch_video,indigo,17
e6fe0ae6ed2c5fa16e42e80633b616230c1a13c8,826ab0a4-6aec-5e5b-9141-5b1c81080920,2024-06-09 08:19:26,link_click,yellow,83
18cf678d95c5e07cd65c0cdbebfb54c186e0fd63,100176f5-41e7-5a1d-bbe9-f8d30c14b0cf,2024-06-11 03:21:04,watch_video,orange,59
21c9e7189073ee250b3296a91e1c5da20abd34f4,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-05-24 05:52:18,button_click,red,83
5a8b9b60367527ec596831afb17c4763dd5bbc27,380262fd-c894-5872-91d5-ff472d42e2ff,2024-06-10 02:09:55,page_view,red,61
465485c01cf3f77d5095633bbabd40097f518881,b3fdc697-a9da-5343-93d2-6633489e56a6,2024-06-11 08:33:35,button_click,red,79
98faa69a1c98933278f09889209d5962e2e1e6fa,b3fdc697-a9da-5343-93d2-6633489e56a6,2024-06-05 02:02:24,page_view,violet,23
d9933bfd532e45622875a792ca2d8f5246108914,2de46ed4-2dfe-503a-bb02-eece15958907,2024-05-22 05:26:18,link_click,red,31
5b144398b5f5e85a8760c1f38033f25ca5d59868,2de46ed4-2dfe-503a-bb02-eece15958907,2024-06-11 01:36:10,page_view,indigo,420
53c39c0b9f61cd2bbc166c7b2e42bc722ab9a31c,2de46ed4-2dfe-503a-bb02-eece15958907,2024-05-28 05:23:59,page_view,indigo,42
c1615f9b6f9e45474d3586de9cd9c00352a8b3d7,7d98d8a6-cea8-551d-b624-a9cf1e822aec,2024-06-10 02:52:24,log_in,yellow,31
8254b14b2800a1e042ab14bc8effcd07d9ba06b1,56e3fbcf-e851-5a51-8b09-fcb585a2e8c8,2024-05-06 12:36:58,watch_video,violet,61
663b7ede2ea91dd4a254352abda689d6d2d6d1a0,56e3fbcf-e851-5a51-8b09-fcb585a2e8c8,2024-05-22 05:09:12,link_click,red,71
c0866f4f5d805df16f74005792e4793f96ece5bf,840cf701-4641-546b-b385-cdf2189408ad,2024-05-21 05:38:15,page_view,green,31
61e1c2075a7bcfcd937777fca4ff96435acf5830,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-05-26 03:35:13,page_view,green,42
88b217032f6d58a79c3b2b91a8a5b6ae53fb8bcf,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-06-06 12:44:51,page_view,red,3
54bd3925d9f9b7422db92d07218af102edb5b423,fafc3e47-5a48-5ae5-9669-f9fd46745960,2024-05-26 05:09:05,link_click,red,420
2e9a6aec7d3abf0fcba0a18e5202c9a93d36b75f,36508166-840f-5bbe-8cb3-6e7de0f48a36,2024-05-03 04:27:01,watch_video,yellow,5
398e476935e7b06d26ada6a98047223f3088f5cb,36508166-840f-5bbe-8cb3-6e7de0f48a36,2024-05-05 12:57:09,link_click,blue,3
7dd6a3c0012e06f57c4ef2c757f20c999d99c7f5,85aa326b-4ce3-59fd-acdc-b59bec4d5c2d,2024-05-19 06:51:01,watch_video,yellow,73
8f38700f152e74530f8f0e1c4526798b14d57ced,85aa326b-4ce3-59fd-acdc-b59bec4d5c2d,2024-06-09 04:14:21,watch_video,blue,11
68e59cc12b4d71447e33bd580865ff9dcf2a9c97,85aa326b-4ce3-59fd-acdc-b59bec4d5c2d,2024-05-28 11:10:48,page_view,red,79
1ddd7b07d3ee217eedaa443eebf708430cd4a495,85aa326b-4ce3-59fd-acdc-b59bec4d5c2d,2024-06-03 10:34:46,log_in,orange,17
17fa36fad0f7da465b180feb60518cb3372dec45,ad269b4c-3643-558c-84ec-253ba84566aa,2024-06-02 09:15:45,link_click,red,83
ae617ba9f9dc8c7381af685745c4b07dd518da62,ad269b4c-3643-558c-84ec-253ba84566aa,2024-05-23 04:39:58,page_view,violet,89
3e0b563060097cdf3238a4f82e81ab2a6993ded0,ad269b4c-3643-558c-84ec-253ba84566aa,2024-05-25 04:36:27,log_in,yellow,79
d49af60a12e74e794de8d2d089276ecbbc7eb32d,ad269b4c-3643-558c-84ec-253ba84566aa,2024-06-06 12:36:36,watch_video,red,37
a1ae687d014287673bad8830250e4c6b962aa29f,34f258d4-de97-5421-a373-18b754cd81b6,2024-05-24 12:19:54,page_view,orange,61
2b9cc3516194846ec94f9807fa8db4ea7aca9c8b,fc611b3a-08d1-527a-8d25-8d64f9e553ca,2024-06-08 12:55:16,page_view,red,83
bafa783e29d86a505c964716b2ba5b8cead84d9b,fc611b3a-08d1-527a-8d25-8d64f9e553ca,2024-05-20 05:16:45,watch_video,indigo,23
1f427d8d7695513e4cd75de19a1383a927f46683,8467f228-a48a-5ecd-a892-dacdcb31ce1d,2024-05-13 09:12:42,watch_video,yellow,5
a96a6273d44c48d2f15ef1cdc33c086cef169d7c,8467f228-a48a-5ecd-a892-dacdcb31ce1d,2024-05-24 06:49:34,button_click,indigo,42
8c9f05c00f39d661888c1e72288a22aa9081bcd8,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-05-23 10:46:56,page_view,red,13
2930aa70098adbcf8082c53686eb068bacbe5d40,7eb3d37d-99ee-5838-8d1a-8824c6a136ad,2024-05-13 05:40:02,watch_video,green,2
4ebfdfdff1abfc0c4a6494e7c5ccd248bf693276,7eb3d37d-99ee-5838-8d1a-8824c6a136ad,2024-05-01 12:04:09,page_view,red,37
41e38d00d5010747a6bf5b4115252334c5ad2891,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-31 07:40:50,page_view,green,37
ab75a2ec9d545a28094981684b7ae62001c0908c,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-11 04:11:23,watch_video,blue,23
74bd5aa353dc67ea7de29e08b37d96ad831bf573,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-25 10:59:27,watch_video,yellow,23
80414f603c85191b4d00b460496dadb09939ec8e,e56273cd-cd76-5920-9f8b-a4d376f0bf15,2024-06-11 02:03:05,link_click,red,97
bf921049135866fd465b53db7cbd5539fd373e10,e56273cd-cd76-5920-9f8b-a4d376f0bf15,2024-05-15 03:20:23,page_view,orange,2
6fd2bed875a9b87047545ea7208c178006f60412,c3ff98e0-45f6-56b9-b136-1aff53631f49,2024-05-09 12:45:34,page_view,blue,31
6716c10ed1db3b66483fd566dda8e92df28a84b9,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-11 11:16:07,page_view,green,83
88007ce61c6cf9c6c119852f0a585719b35be605,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-15 08:00:20,watch_video,blue,83
50b2f6c41fa2f842d7b1914fb10df844e2fa7a5d,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-31 03:40:18,page_view,yellow,17
c52d7c33fe659aff65a5e6562522374f93ef4d20,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-16 09:49:16,page_view,green,61
124dab136c7deb4c650fe9b62cb42541a61a261e,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-10 01:13:52,watch_video,yellow,83
051496ab6b1446c612e0ed441773d58ab1e15dda,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-30 07:09:50,page_view,green,83
23a047ea40a1787370d0f3849d2b652482f121e7,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-27 01:11:38,watch_video,violet,42
ee849c3c7f28ee0db5bd220f0f8d40914a59f75e,c6f8368f-49f8-59fa-b008-7954a837d341,2024-06-06 07:13:24,page_view,indigo,23
b2926f9e438bd27659aa7102c0181dc153271a1e,11abc8dd-a3f4-54e6-84cc-58e82da349d8,2024-05-24 08:34:03,watch_video,red,31
0e7af647731fe5da8b1b283b250e9605e25e761f,11abc8dd-a3f4-54e6-84cc-58e82da349d8,2024-06-04 01:41:23,watch_video,indigo,83
a3bdc5dbf248fa587bd03cbc483829495c5d2343,4c44b4e8-f4ab-5ad8-bd14-03e921923430,2024-06-08 04:39:39,watch_video,green,79
217ec70f8be76259d5d7192a00d1c4c3b115a1cf,4c44b4e8-f4ab-5ad8-bd14-03e921923430,2024-06-05 03:28:58,page_view,orange,7
ee755c11ca08948d29a759c3966c0b1d916ee757,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-06-09 07:54:21,page_view,red,41
891b292ac3da4f3c0d93baf729c1c55cb0e78f10,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-05-23 01:48:20,watch_video,blue,53
cd55c23effd8624009c3d20d65947092a4754687,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-06-06 01:20:08,link_click,blue,83
395662467021a95d6e07a4196d65f949353eb37f,a5e82ac9-6c7b-5d34-87f6-3d52e24faff8,2024-05-05 01:51:56,watch_video,red,73
47f2e3ac7ec2f6afc91b6fe5ba0344538a5d382b,69284118-3181-5ef8-b568-e67a3bbda761,2024-05-13 07:33:01,watch_video,violet,23
a6494d7d2da1342b38621745dbf11bf1460efa04,69284118-3181-5ef8-b568-e67a3bbda761,2024-05-05 12:43:34,page_view,orange,83
adf15f6b988b5b91d56d58062ef97e46e74fd07e,3326f072-2ca9-50f7-a6b5-79b3596084a8,2024-06-07 05:09:10,watch_video,indigo,420
c03456541fa2f3c64afa4a12256f4798b00efc3c,6f4119ab-6fcf-553e-bf76-c28640ad9758,2024-06-02 06:20:28,watch_video,violet,73
7786bdf39a514b9be075100a733432207d69d29b,6f4119ab-6fcf-553e-bf76-c28640ad9758,2024-05-30 05:54:36,page_view,violet,97
bcf7115e9a27df8fc3812fbd72333c54b2c24339,6f4119ab-6fcf-553e-bf76-c28640ad9758,2024-05-19 02:47:05,button_click,orange,73
3a78fbdcb8a889f4a25cfa40b955c38d75d80c4c,e935aabf-5d8b-550e-884d-f1fedbb42b51,2024-05-22 11:49:11,button_click,orange,97
588b35f52ca5b691c0f4d5072ab783358db3acc1,e935aabf-5d8b-550e-884d-f1fedbb42b51,2024-06-08 07:03:54,log_in,indigo,89
6272415c1a7a29edd252ef4be1284e00927f6bdf,e935aabf-5d8b-550e-884d-f1fedbb42b51,2024-05-08 02:21:22,page_view,red,17
ab1bd33f82edf7b60988f2aebe951b8a345386ff,e935aabf-5d8b-550e-884d-f1fedbb42b51,2024-05-05 02:22:41,watch_video,orange,42
084ed5edee74a9fbd40a35e985acff7732f1dd6b,71576a34-6022-57d6-be8e-46e73ad4cfe1,2024-05-23 07:29:30,page_view,green,42
4c3b75151e69ad2f521bd36639aebb40b42e62d9,71576a34-6022-57d6-be8e-46e73ad4cfe1,2024-05-21 03:41:52,page_view,indigo,42
ec0c81c2fd31aff7dd9524eb52594dfd8983fdad,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-06-11 11:47:18,page_view,indigo,83
d3a0718c6b977ac3c69ef0dde9d8aae58788c272,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-05-23 05:51:03,watch_video,yellow,3
1777e5ac51c10cac49fde60db10ff2272d1edfb0,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-05-01 09:44:25,page_view,green,79
80c49fb37ac758025e5d2c9b14d25d77ce94055d,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-05-31 08:44:07,page_view,indigo,73
42a39169e0e7d512dcdca64a3341ba9ebf954eb6,c98e81ff-2e03-561a-af6f-3b13fd459096,2024-05-22 12:15:39,watch_video,violet,31
775a691f007c59880820b3a0a2791746a82981ad,c98e81ff-2e03-561a-af6f-3b13fd459096,2024-05-10 03:38:49,page_view,violet,19
1f16dab9f28d40a8d2b88999d33d813e1b0b31f6,ac7106ca-2691-5300-9812-e571612bd2bd,2024-06-06 12:23:13,log_in,green,89
1842a97a1a95c2a2f5fb32212c310520b773a5b3,ac7106ca-2691-5300-9812-e571612bd2bd,2024-06-03 04:31:14,watch_video,green,42
3e111e6aa3cc702bb3a95ff6e3ca8d8b8cabb0cc,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-06-04 02:17:10,button_click,violet,59
a7fad245c4e7fcb6e8260ecefc2a96781641e064,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-23 02:24:09,watch_video,violet,67
c6397e21f2e9a1bca16aa0c56834f6508906ecd9,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-06-10 02:38:41,watch_video,indigo,17
dc353b5e5d08fb70e359f3f214d9ae0f91d99078,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-06 07:11:46,page_view,yellow,61
cc13e97f11574b357ed4d4ef2969648aa41c95db,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-17 08:15:29,page_view,yellow,37
7790ac14db6fb3f82dc6aee513712819bfe59dbe,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-06-04 07:34:43,log_in,blue,23
12887be7c56142a5babb8e4d8baee86be1ea82e3,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-07 01:54:52,watch_video,violet,83
87f6f609b3413527b5b8fdaacf81b33c7e8089af,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-22 03:09:52,page_view,orange,61
1bf8ef5d5b21a456f728a6371b0710a497d5f056,6a656eaa-617a-5dbd-99be-4490b4a80867,2024-05-31 10:14:47,page_view,orange,53
80202bbeda1b5952019ea258bfb050ddb16fcd55,6a656eaa-617a-5dbd-99be-4490b4a80867,2024-05-30 05:00:52,page_view,orange,3
fe8179508f7b84faf17fe0461051a1411a7753c2,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-05-26 01:29:20,watch_video,green,61
51bbf810738d1ff47c8ed749bbe6324956cf7465,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-06-04 11:31:24,page_view,indigo,29
2bb64e47e58e54c1ea050fb28345a0063c13072f,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-05-23 07:16:23,page_view,orange,420
7251bd600f8201ae9876456136424ac7d022ebb6,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-06-01 05:54:35,log_in,violet,31
1e54786d08e83598e93b66ab5b9fbf16a94e731c,14871081-31eb-5ddc-b231-9ba525d3c1c7,2024-05-26 07:35:22,page_view,indigo,42
42686080622f3742483d8c02f2732f70c5c58217,14871081-31eb-5ddc-b231-9ba525d3c1c7,2024-06-07 04:04:50,watch_video,indigo,31
c853e8e1dd8fd6471edd0d8007d47ae9ccaa8b37,14871081-31eb-5ddc-b231-9ba525d3c1c7,2024-05-25 11:08:26,page_view,yellow,61
50094d0131e3d78b67d8ad87f56dbb0cf375223a,71d05605-3867-527b-bba1-d0190209582e,2024-06-01 09:49:45,page_view,blue,19
d326f24518b682d0255e700470d510fc4a910faa,71d05605-3867-527b-bba1-d0190209582e,2024-05-24 10:06:05,page_view,green,71
0fd06c91c0778f2bcd787ec7195a39338f5003c8,71d05605-3867-527b-bba1-d0190209582e,2024-06-01 10:01:24,page_view,orange,53
ece97d88fadd05b60d6242b33a12075b2c69603b,71d05605-3867-527b-bba1-d0190209582e,2024-06-04 02:42:36,button_click,orange,83
84e0d5c8037756122f8d616cd8b61dfac95882ba,7cadbb17-7ec8-58db-a5ce-66eb7732cf2c,2024-06-08 02:02:48,log_in,violet,97
90fb792a22e0311210413a9edd686c842766f4d2,a2e60cb1-8ab8-5312-92f0-6baef17fdae8,2024-06-09 04:48:28,page_view,blue,42
3193a4477ab84439d272f23a88f804e13e641c5d,05215288-da75-57ba-aeb8-6f715ff959b1,2024-05-27 11:00:41,page_view,red,11
feacfc75be8a6082f42e57dc0a39d734e626b785,05215288-da75-57ba-aeb8-6f715ff959b1,2024-05-24 06:57:16,page_view,green,41
405e2d2cae08f5b4b478f8890793e6afb6dfcddd,05215288-da75-57ba-aeb8-6f715ff959b1,2024-05-13 05:33:41,watch_video,blue,31
2a713562b08b2ff36dad5aff247cf40423b4da54,6e0e65e1-6ac8-5715-a9d0-056d88a7defa,2024-06-11 09:28:41,page_view,violet,19
20e48e267ede5e44db1cfe2885837a4dff16d23a,6e0e65e1-6ac8-5715-a9d0-056d88a7defa,2024-06-10 08:01:51,page_view,indigo,7
36ec056e1402828f44970cbe9aa23a606679fdd4,6e0e65e1-6ac8-5715-a9d0-056d88a7defa,2024-05-27 08:31:47,page_view,orange,29
1cf4548f2c1cc00d523c32ceb82562ed064e8b76,6e4d0823-419f-589b-ab7c-f60348824da3,2024-05-29 11:38:53,page_view,orange,83
409a31bd1f4143af4eca71fc6be1f407c1d885a7,b96d6141-0fe8-5ea0-a9fa-f682ab997381,2024-05-01 11:29:38,link_click,orange,31
0809e966f0fc07f71adf41f5e3b8ef172709f4c7,ede77282-7705-53cc-a034-dc47af7459dd,2024-06-05 01:49:05,page_view,red,42
30bfb0d96cfdb94fbde46626a7da169228e63e75,ede77282-7705-53cc-a034-dc47af7459dd,2024-05-22 10:43:21,link_click,red,420
331d2cad85bf2badeca7654db810f4e7de66855f,c039e59a-c0fe-56c8-8426-4a16cb9855c7,2024-05-09 09:11:09,page_view,yellow,11
00ac43a7912153fcfaa3d036e1c25f07e5a85c3e,c039e59a-c0fe-56c8-8426-4a16cb9855c7,2024-05-15 08:54:30,link_click,violet,13
6229975b4d787c01c9c53702ad27c44da6f7c460,d22e85e7-90e9-54f5-9d45-002bd5563d1d,2024-05-17 02:09:36,watch_video,orange,7
92e0c2d3ee4c9def39800242062e1549d24cc743,d22e85e7-90e9-54f5-9d45-002bd5563d1d,2024-05-06 11:43:03,link_click,green,42
dae0c2c125ff37ed2fdcd6c05db46fb0ab1460aa,5bbac83a-a2ea-53de-9ae4-f98e3d9dda8f,2024-05-16 11:17:28,log_in,blue,73
