$insert_id,distinct_id,time,event,colorTheme,luckyNumber
523f61dac8ca996dce7e8661d929dc0cf0d57eb3,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-06-11 07:06:12,button_click,red,43
5533a61caff287a7531c530a49b0199f3e9fdd3b,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-04-06 12:13:11,link_click,violet,97
4c4eed11b73e5f530a0ba2b8bff79dc35b8e6fb3,19a13499-e0d6-5474-a6ac-24cac1c0d937,2024-04-24 10:49:18,page_view,blue,29
c096e2125ef7fe232ea2719ae766dbcc6a018141,df8ce127-47dc-52db-9146-28efdfd508be,2024-05-01 10:40:16,watch_video,yellow,97
8fe546ccaca771a40a04953cada5a5558adac13b,502185b5-6af8-5da3-ad3c-0ff83a0f2793,2024-03-26 12:34:03,button_click,red,13
86198d4e854159777c5f422072d8345ba0794c21,50f4beba-c696-5fd1-9598-523f674e89a4,2024-06-01 09:02:11,watch_video,green,2
782072671c1201d1a6e9ce6a9d2df1c43e59b064,50f4beba-c696-5fd1-9598-523f674e89a4,2024-03-19 03:05:49,link_click,yellow,31
f5dd2415a2d5e11b91ebb23608f075ab6e41708b,50f4beba-c696-5fd1-9598-523f674e89a4,2024-06-11 11:34:08,log_in,blue,23
b3888b058c75d5d807b6d098f4326a6e7d9216e4,50f4beba-c696-5fd1-9598-523f674e89a4,2024-06-11 01:55:23,button_click,blue,420
9739776f0b44c5969c490dee8388dca4cd449a5b,bc641c33-ea45-59b4-aacf-723e3a0c3444,2024-05-13 04:21:05,watch_video,orange,89
a4253f13c79fbd099129115feead0c9aeaa5b83c,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-05-22 10:40:32,page_view,blue,89
70a16eb056c22f1fd4dc36c66a04c48c3f6557e9,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-05-14 06:28:45,link_click,yellow,41
9ae665c964a298746d15e629a08ccf34bd67900e,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-10 07:05:47,log_in,indigo,42
d3cf1680010804b43f514d489c7f510c69312238,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-11 04:29:03,button_click,blue,71
626968971ff2b267405ec673dbf573f947824755,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-05 12:10:44,watch_video,yellow,47
5ff4e97570ccb84522976fc813f957d4dc388f80,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-05-18 10:15:47,log_in,blue,2
de2133cb359c7f925de2a6ff49b5f70a03b05c4a,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-04-26 09:08:00,link_click,yellow,42
1fb4f22686269e09143d6c1dab4bcd481150b160,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-06-03 09:58:35,watch_video,green,23
f05c8674aa3e9e9c47063792f610887eeef369a0,ff2e5c6c-7138-5602-aabf-2c9d57317a77,2024-04-29 10:03:10,watch_video,blue,42
2d3414a35f41219bb3c4e7655a05dab79ad44526,ba6f3459-f733-5f47-bec6-4ea74476b622,2024-04-16 03:59:48,link_click,violet,42
538922e21c1bb3fa0815f47ae458fbdda7d40015,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-05-24 03:32:54,page_view,yellow,42
d04e1fa625a475ecd4a4d5534d50a5bee351ca05,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-05-22 01:29:56,page_view,yellow,42
3c6aeaf16857c16a127256d3294ec41ad7a6a10e,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-06-02 12:07:57,log_in,violet,2
93def44cd09e5a9b4b1704045f91405134ccac40,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-05-20 12:22:46,watch_video,blue,47
34ab3a1c7e837e9878a5527d4feec57134bfd709,c2e90a92-f097-597b-80be-c17c2fa9fd89,2024-05-21 03:35:12,page_view,red,67
5f77066f2e0b8ce7b4caaa98943fcb6b657ffd53,c051faaa-db72-5acf-bc8a-970fdd9cb670,2024-05-30 07:43:35,page_view,orange,29
c85f4eeda37f472897b4f309ed56ca765d09ffef,826ab0a4-6aec-5e5b-9141-5b1c81080920,2024-05-27 08:06:05,log_in,orange,42
a25b142f1334163919ccfd054c29ac4611d5b581,100176f5-41e7-5a1d-bbe9-f8d30c14b0cf,2024-04-18 03:03:51,button_click,red,71
84422a3fe311ad719f0600e7124889e2843ec6f1,100176f5-41e7-5a1d-bbe9-f8d30c14b0cf,2024-05-18 09:30:05,link_click,indigo,89
66f03a8ea71b59e20872143374a3f20da7e78e3b,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-06-11 07:34:54,page_view,blue,97
b9e793299383fd3575c818b75f6f5a284a9d5a17,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-04-18 02:07:07,page_view,violet,420
684ecfd833e87ab650f3670c8042bf709c1f3257,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-04-03 10:39:16,watch_video,violet,73
8b5cb4b42eb75c0c7e8d8a8bdb9314c8e25b6c53,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-04-27 05:14:52,log_in,yellow,71
5987431d84ad29d87badacfd4c26b071e984cf73,64174924-7c91-5d93-8c67-aa66adf6cfa7,2024-05-31 01:42:37,link_click,red,7
5cf38a793228fcc39a8f73d8e19f4078ac09781d,380262fd-c894-5872-91d5-ff472d42e2ff,2024-03-17 01:13:54,link_click,orange,71
498ce681f457de77f557bc015db0cbcc7283b0c6,380262fd-c894-5872-91d5-ff472d42e2ff,2024-04-30 03:00:41,page_view,red,43
556cb1be95acdc62191a5833e80335d5e439fa2d,380262fd-c894-5872-91d5-ff472d42e2ff,2024-05-22 07:16:19,button_click,violet,71
b6b3effcaffddfcd1f0a74192e9fb2cd74e7255f,b3fdc697-a9da-5343-93d2-6633489e56a6,2024-05-19 04:34:28,log_in,indigo,42
082cb077940f8168daa4b1a7278b01534b3b51ee,2de46ed4-2dfe-503a-bb02-eece15958907,2024-04-17 11:08:53,page_view,red,47
590491b6c6a47fc038fc01a2fc92b09db4ebe9ef,2de46ed4-2dfe-503a-bb02-eece15958907,2024-04-23 02:03:41,watch_video,violet,13
c72982b67575fb12a298749a00a147371684adcf,7d98d8a6-cea8-551d-b624-a9cf1e822aec,2024-05-24 07:59:17,log_in,violet,29
b31587d58c547c236053ea095cf9f45f7217a217,7d98d8a6-cea8-551d-b624-a9cf1e822aec,2024-03-22 06:08:03,page_view,yellow,42
30cc0a782e8417ab2e1bcdaf6740d18f08c06e03,7d98d8a6-cea8-551d-b624-a9cf1e822aec,2024-05-28 05:09:53,button_click,violet,42
e1b502cac7a961a2f16fa12882a3796dc6a39b13,7d98d8a6-cea8-551d-b624-a9cf1e822aec,2024-05-31 05:45:27,page_view,violet,19
2341fac839e9d04da15570060b4539e17e11bdfc,56e3fbcf-e851-5a51-8b09-fcb585a2e8c8,2024-06-08 10:44:56,page_view,orange,17
2304ed725ae8f7474e53713a0d9556437c9fe3bb,56e3fbcf-e851-5a51-8b09-fcb585a2e8c8,2024-05-16 11:05:04,watch_video,orange,71
290ad287d87ac918115cf5097a364f938f378db7,840cf701-4641-546b-b385-cdf2189408ad,2024-05-11 05:56:21,page_view,violet,17
1fa084d03687b2b2c25e134651d3e209a41da50a,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-04-21 03:39:43,page_view,yellow,23
9fa125d3235d08a4c6feda46f28e0954c88d691d,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-06-01 07:47:02,button_click,violet,79
9ed79efd503bf8f5786ad78067eadea5f63d379c,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-05-21 11:52:02,button_click,red,42
eb87e094f321ca3f69a398b044f72c90585a2f89,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-04-25 03:11:54,link_click,violet,43
b78191a1447515f27ed16be0e2f5b1bbc52ea0fa,d4eda415-61d5-5b1d-8d3b-66ba80bf132a,2024-05-31 01:40:13,page_view,violet,42
01892912522b636c8689f2cf11b0b73f495f721c,fafc3e47-5a48-5ae5-9669-f9fd46745960,2024-03-28 04:15:41,watch_video,blue,41
a82d67f17af36536085905df1ced5ca890f930b8,36508166-840f-5bbe-8cb3-6e7de0f48a36,2024-05-04 09:43:40,page_view,orange,13
b012aa21e41c830021ecb9b96e332e8c42ab5aac,36508166-840f-5bbe-8cb3-6e7de0f48a36,2024-06-01 11:48:54,page_view,red,53
4f036f3dc3e2cca370e868bc60d8ec6a65c14bba,85aa326b-4ce3-59fd-acdc-b59bec4d5c2d,2024-05-24 03:01:48,watch_video,red,23
dded9208fee4868be7f19a32a9d00af526e749b1,ad269b4c-3643-558c-84ec-253ba84566aa,2024-04-29 10:33:48,log_in,orange,89
e7713032addf166ac2d85b7b9f8d11fc3da4e99d,ad269b4c-3643-558c-84ec-253ba84566aa,2024-03-20 07:48:31,page_view,violet,11
fad903c2f2f16f03fb2c1b34d73d289ef7af23fb,ad269b4c-3643-558c-84ec-253ba84566aa,2024-06-11 01:02:29,page_view,green,5
39cbd350cb1dc7a5cd251dd60a01d4e6e499937d,34f258d4-de97-5421-a373-18b754cd81b6,2024-05-08 12:46:13,page_view,blue,42
4a3e7343ec68a925b3226a04d5901b95efc3ef81,fc611b3a-08d1-527a-8d25-8d64f9e553ca,2024-05-29 03:38:39,button_click,green,3
30ff925386433ee82902555c8a8b7f0dc4f217c1,fc611b3a-08d1-527a-8d25-8d64f9e553ca,2024-05-30 06:04:34,watch_video,orange,89
d49509d5b017a90a9f4a195f9f59dd85a6c220b8,fc611b3a-08d1-527a-8d25-8d64f9e553ca,2024-06-05 07:50:36,page_view,violet,29
3f108a761c3030b2afd4ea0f195d9ecd0a4580cc,8467f228-a48a-5ecd-a892-dacdcb31ce1d,2024-06-11 01:11:52,log_in,yellow,11
5dee8df4a71b50454c757bee9c866550f9fba618,8467f228-a48a-5ecd-a892-dacdcb31ce1d,2024-05-25 10:22:01,page_view,blue,83
aa19d4baf0b2381d0f482072613ef4de9eda6533,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-06-05 08:02:57,page_view,orange,17
71f81010b7073523662033cda8b0c25377fc0011,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-05-17 01:58:28,button_click,orange,42
d4e7386bbb9ea5cee053f08dedbceeb015f82829,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-05-04 11:56:19,watch_video,orange,13
cc42987e029305a9f75959005c2d955ab0fe5adc,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-04-21 04:16:35,watch_video,red,19
424ffb5f8c7ec73d89ee203ccca2a0c04bdd1f5d,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-06-03 09:15:48,page_view,red,17
79a4d6f1873eab58beaaa215267ef64c9cf9c6f8,99130b45-db95-5108-897b-bb7c4c5c9bc9,2024-05-13 06:16:55,watch_video,yellow,7
efa789c05b1cfe98daadc0daa15aaad57594fa96,7eb3d37d-99ee-5838-8d1a-8824c6a136ad,2024-05-27 02:39:22,link_click,orange,3
8ed7a517aa33ed55749a1df89775509ed73f241b,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-21 01:24:25,page_view,green,29
26fa5f60747609d2562f7d0ecd7e708498204395,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-23 02:53:04,log_in,blue,67
5c8fffbdf59d25d16ae23bd89d73c5ce82b07a27,09fe2a7b-3558-5f21-8599-102451aedbbc,2024-05-31 11:22:29,link_click,blue,73
1af7d1e9f7b7bc1a25ff808ad3ea87e7d6ada4e2,e56273cd-cd76-5920-9f8b-a4d376f0bf15,2024-05-24 10:46:43,link_click,violet,7
9beb24f8712cc8ab468cec45afb796d08730aadc,e56273cd-cd76-5920-9f8b-a4d376f0bf15,2024-03-30 03:48:17,link_click,indigo,47
2d4b1b645187bc2c0fe96cfd590e4bb648776083,c3ff98e0-45f6-56b9-b136-1aff53631f49,2024-03-30 06:33:07,link_click,yellow,41
c770fe87fa2957dcacda5146b663bca623c36b0a,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-11 06:39:25,watch_video,yellow,83
fb3ce90fb1da87134e8fcf9fd6ca4410522e0cc5,917a55f6-57ce-5927-9e87-32b38e311cdc,2024-05-28 03:23:53,link_click,orange,5
5ef6888e7cbc214d95f16844aaee8d68e9b003b9,c6f8368f-49f8-59fa-b008-7954a837d341,2024-03-17 06:36:14,page_view,blue,53
e01ad5c885e5ea00d22bdea6b2215f5a8b0cfe6e,c6f8368f-49f8-59fa-b008-7954a837d341,2024-04-12 03:28:51,link_click,green,89
d5ab4971c7e863ee1e52d72cd1488602df671399,c6f8368f-49f8-59fa-b008-7954a837d341,2024-06-11 08:41:16,page_view,yellow,2
2cec2f2385852e5ff7a7b635fc6a6d29e2c9420f,11abc8dd-a3f4-54e6-84cc-58e82da349d8,2024-06-01 11:08:21,link_click,yellow,3
4740a7d526b32318a12ed4d3e15cb49dd6910b4b,11abc8dd-a3f4-54e6-84cc-58e82da349d8,2024-06-11 01:37:20,page_view,yellow,61
9f6103263cb66bf81a687566a61b5155786f38ed,4c44b4e8-f4ab-5ad8-bd14-03e921923430,2024-04-10 06:06:48,link_click,violet,13
2d25410413bd9994dd963cc28b3962950fdcd260,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-05-16 01:13:40,button_click,violet,41
f7432e95634e7fc76ac3ce2efdaf81f6b623b4f7,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-03-19 03:33:35,page_view,indigo,23
6afc466f0da4b0763dda052115b603e3dea6b1b7,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-03-29 04:40:31,page_view,green,42
9204ecbc4cdc8284534c623a7667f0aa42475253,3228cc63-5a0f-53c6-8189-1ff89272ea2d,2024-04-12 06:52:29,page_view,yellow,83
18f2f91f461a63f572d7854b4677c667f57d5aad,a5e82ac9-6c7b-5d34-87f6-3d52e24faff8,2024-05-24 06:27:41,page_view,violet,67
f5bd205659d772839726a9167a15f2cbcf7a47fb,a5e82ac9-6c7b-5d34-87f6-3d52e24faff8,2024-06-04 04:34:23,button_click,violet,42
fd4b880a28a1a8dcf7e7bdbad6392d5fdd7b705d,69284118-3181-5ef8-b568-e67a3bbda761,2024-05-20 08:55:14,link_click,violet,59
33b81179b8254771d94a22cecf0a5baa1ae13b08,3326f072-2ca9-50f7-a6b5-79b3596084a8,2024-04-27 03:41:28,page_view,orange,42
a7261f0a1d8dfad6529da27453b6dbf6544a0d6e,6f4119ab-6fcf-553e-bf76-c28640ad9758,2024-06-11 01:57:30,watch_video,red,73
968c83f32baee183f4bf165707f107adbb5efeab,e935aabf-5d8b-550e-884d-f1fedbb42b51,2024-06-04 08:34:01,watch_video,blue,59
328f4a4f238178f7081e753b712ec0ce9f5c256e,71576a34-6022-57d6-be8e-46e73ad4cfe1,2024-04-28 03:45:31,log_in,indigo,71
29df77daaadc6624969dd6f433ace0847b77223d,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-05-27 12:22:20,page_view,yellow,83
7178d21f29919c298e64fd2a1ca3b04b15f7ed7f,1c5fc120-7c6c-5798-b652-7b4e08bff331,2024-06-11 01:46:24,watch_video,orange,19
afca652321f4b958f71665ea85c73724d374d2ad,c98e81ff-2e03-561a-af6f-3b13fd459096,2024-05-18 07:19:24,log_in,red,79
8a3a2fc468482c2a48b4d3b17fd1dcda46c63d06,ac7106ca-2691-5300-9812-e571612bd2bd,2024-03-23 08:52:16,page_view,blue,42
c0b846260a5e0521e3789479fc8236bb404158f9,ac7106ca-2691-5300-9812-e571612bd2bd,2024-06-01 11:23:10,page_view,yellow,7
77be5f9aff701a476fcf3676aa60e1fe8eff9a0b,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-15 05:28:52,page_view,green,420
b28cef7defcafebe3c1fca23276256b1172dfe6e,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-05-14 08:51:57,page_view,violet,67
b1f05f98852a31b4f764babebe22ff2667f91733,1167a342-6cec-5c6e-a125-dfdde43a2259,2024-03-17 04:37:52,page_view,orange,97
b43f72bd03961aaf9bbe9f424608e49ab5fbd0a8,6a656eaa-617a-5dbd-99be-4490b4a80867,2024-06-02 04:17:51,watch_video,yellow,73
28b2e9a54d7e48d224c734439fb797dfd835ad5b,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-06-05 02:28:06,link_click,green,83
5e70f1d126c6c5c4969073617737f71047d6e076,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-06-06 12:38:16,page_view,indigo,42
11ce73453774abd74fa8ca9f4085c878a8f4f242,29dac405-56f3-5704-ac63-a11409ebb8bd,2024-05-25 02:35:14,log_in,blue,5
e103ed30397f93c3a22edd2d90fb5c91198fd6f1,14871081-31eb-5ddc-b231-9ba525d3c1c7,2024-06-11 02:18:03,link_click,indigo,19
c3db667b3379ac70c287e8db8375b2752781317a,14871081-31eb-5ddc-b231-9ba525d3c1c7,2024-05-17 06:27:48,button_click,indigo,42
3ab7aae4e5cad7c1127a8bace5e321531ced16aa,71d05605-3867-527b-bba1-d0190209582e,2024-04-26 08:53:07,link_click,red,31
37fdd4ba2472635f098155b59c3a6d52127a9dca,7cadbb17-7ec8-58db-a5ce-66eb7732cf2c,2024-04-05 12:14:45,log_in,violet,29
63dfa31fd067484ff3f1533ef90a5d4578385cc2,7cadbb17-7ec8-58db-a5ce-66eb7732cf2c,2024-06-11 12:13:31,link_click,red,37
f0d308565513d4569f916c56f1d62e2d35750f82,7cadbb17-7ec8-58db-a5ce-66eb7732cf2c,2024-05-10 01:39:43,page_view,green,5
3137fad045a7487d8f8f07203316627264470147,7cadbb17-7ec8-58db-a5ce-66eb7732cf2c,2024-05-05 11:05:37,page_view,violet,42
5c309b1cc07bf5b1844b9962c8c70d82dad2ca94,a2e60cb1-8ab8-5312-92f0-6baef17fdae8,2024-05-14 06:41:22,page_view,indigo,19
580919bc568fe19c9909c2d99219f3e740ff3d7c,a2e60cb1-8ab8-5312-92f0-6baef17fdae8,2024-06-03 08:13:11,button_click,orange,53
eb47ab348dbe1d4d60f99601626f68b32191d50b,a2e60cb1-8ab8-5312-92f0-6baef17fdae8,2024-05-21 05:57:28,watch_video,green,19
b6a6cea939baf042509c99146cf671adfed9fa2b,05215288-da75-57ba-aeb8-6f715ff959b1,2024-05-15 07:39:41,watch_video,indigo,7
6d57bba810c85c3fb36cc8578ee288e04135f043,6e0e65e1-6ac8-5715-a9d0-056d88a7defa,2024-05-31 12:48:32,page_view,yellow,67
38adafcfe1c2b2478b23199bf0686f157229c370,6e0e65e1-6ac8-5715-a9d0-056d88a7defa,2024-04-15 06:47:54,page_view,blue,59
bbe6d926d14649efea607ef03a7a32e80cae61de,6e4d0823-419f-589b-ab7c-f60348824da3,2024-04-28 12:11:29,watch_video,yellow,420
038a9fc8767bf60436480f5c959439b600719034,6e4d0823-419f-589b-ab7c-f60348824da3,2024-05-11 11:21:31,page_view,green,31
3e8258dded3e478bd2ddb08a6a6ad347a9b08725,b96d6141-0fe8-5ea0-a9fa-f682ab997381,2024-06-10 10:36:49,log_in,violet,42
178351c9bf3e3c24680818af065906e813659995,b96d6141-0fe8-5ea0-a9fa-f682ab997381,2024-06-06 01:42:37,link_click,yellow,29
6a309a17a4dc9115059b5bb65e74f7b296788c44,b96d6141-0fe8-5ea0-a9fa-f682ab997381,2024-05-24 07:10:44,watch_video,violet,71
757622145d536ae5f3ace2a0898f49efeac28608,ede77282-7705-53cc-a034-dc47af7459dd,2024-03-21 03:29:49,watch_video,green,83
f0459dc03dadad423ad47604476b9cdd2b454a48,ede77282-7705-53cc-a034-dc47af7459dd,2024-05-18 10:54:05,watch_video,yellow,5
2341890d3cd1cd087e3d19426ec5ef336022009e,ede77282-7705-53cc-a034-dc47af7459dd,2024-03-28 09:21:31,page_view,red,17
87819073e373810ecfb9fae26aedd4e7550e4d38,c039e59a-c0fe-56c8-8426-4a16cb9855c7,2024-06-11 01:45:12,page_view,blue,37
565285a798d6b57f1c40ef734f6887e20a98aaf4,d22e85e7-90e9-54f5-9d45-002bd5563d1d,2024-05-26 07:18:03,page_view,green,5
3f10f8f4011df98dcf2917e374bfc76149c068b6,d22e85e7-90e9-54f5-9d45-002bd5563d1d,2024-05-28 07:35:43,link_click,red,79
